,reorder_point,order_size,total_cost,ordering_cost,holding_cost,shortage_cost
4016,100,10,185.8,108.5,77.3,0.0
4017,100,10,186.5,109.0,77.5,0.0
4018,100,10,186.2,109.5,76.8,0.0
4019,100,10,185.1,106.2,78.9,0.0
4020,100,15,185.8,103.6,82.2,0.0
4021,100,15,184.9,100.9,83.9,0.0
4022,100,15,186.9,105.1,81.8,0.0
4023,100,15,183.5,100.7,82.8,0.0
4024,100,15,184.7,104.3,80.4,0.0
4025,100,15,190.2,108.2,82.0,0.0
4026,100,15,181.6,99.1,82.5,0.0
4027,100,15,186.6,103.0,83.5,0.0
4028,100,15,187.5,105.0,82.6,0.0
4029,100,15,186.3,104.5,81.8,0.0
4030,100,20,187.1,103.8,83.3,0.0
4031,100,20,186.5,104.1,82.3,0.0
4032,100,20,184.0,99.0,84.9,0.0
4033,100,20,187.8,102.5,85.3,0.0
4034,100,20,188.0,103.4,84.7,0.0
4035,100,20,191.7,108.0,83.7,0.0
4036,100,20,181.7,97.2,84.5,0.0
4037,100,20,181.6,95.9,85.7,0.0
4038,100,20,187.8,105.2,82.6,0.0
4039,100,20,180.7,95.0,85.7,0.0
4040,100,25,182.9,94.3,88.6,0.0
4041,100,25,184.1,96.2,87.9,0.0
4042,100,25,182.9,94.8,88.1,0.0
4043,100,25,183.7,97.5,86.2,0.0
4044,100,25,183.9,97.1,86.8,0.0
4045,100,25,184.5,97.6,86.9,0.0
4046,100,25,183.3,96.4,87.0,0.0
4047,100,25,187.3,100.2,87.2,0.0
4048,100,25,186.1,99.4,86.7,0.0
4049,100,25,187.1,100.7,86.4,0.0
4050,100,30,183.5,94.5,89.1,0.0
4051,100,30,182.7,94.5,88.2,0.0
4052,100,30,182.0,92.4,89.6,0.0
4053,100,30,182.9,92.7,90.2,0.0
4054,100,30,184.7,96.0,88.7,0.0
4055,100,30,182.8,93.0,89.8,0.0
4056,100,30,178.4,90.0,88.4,0.0
4057,100,30,179.9,91.9,88.0,0.0
4058,100,30,186.1,97.0,89.0,0.0
4059,100,30,180.5,92.3,88.2,0.0
4060,100,35,184.3,91.7,92.6,0.0
4061,100,35,188.2,97.3,90.9,0.0
4062,100,35,185.5,92.7,92.8,0.0
4063,100,35,183.1,90.8,92.3,0.0
4064,100,35,185.6,94.9,90.7,0.0
4065,100,35,183.4,92.0,91.4,0.0
4066,100,35,182.2,89.8,92.3,0.0
4067,100,35,184.2,92.4,91.8,0.0
4068,100,35,181.8,89.6,92.2,0.0
4069,100,35,183.5,91.4,92.1,0.0
4070,100,40,184.4,90.4,94.0,0.0
4071,100,40,186.5,92.8,93.6,0.0
4072,100,40,181.4,85.4,96.0,0.0
4073,100,40,188.4,93.7,94.8,0.0
4074,100,40,185.5,91.3,94.2,0.0
4075,100,40,182.8,87.0,95.8,0.0
4076,100,40,186.9,92.6,94.3,0.0
4077,100,40,182.9,89.2,93.7,0.0
4078,100,40,187.3,95.2,92.1,0.0
4079,100,40,185.4,91.8,93.7,0.0
4080,100,45,186.7,90.7,96.0,0.0
4081,100,45,186.8,88.6,98.2,0.0
4082,100,45,187.0,90.3,96.7,0.0
4083,100,45,185.3,89.0,96.3,0.0
4084,100,45,184.7,85.3,99.4,0.0
4085,100,45,187.6,90.3,97.3,0.0
4086,100,45,188.3,90.4,97.9,0.0
4087,100,45,187.6,89.4,98.2,0.0
4088,100,45,190.3,94.8,95.5,0.0
4089,100,45,189.3,94.1,95.2,0.0
4090,100,50,189.0,87.6,101.4,0.0
4091,100,50,188.6,87.5,101.1,0.0
4092,100,50,190.7,91.6,99.1,0.0
4093,100,50,188.6,88.8,99.7,0.0
4094,100,50,187.7,87.8,99.9,0.0
4095,100,50,184.7,85.5,99.2,0.0
4096,100,50,188.1,88.6,99.5,0.0
4097,100,50,187.9,86.2,101.6,0.0
4098,100,50,188.4,88.5,99.9,0.0
4099,100,50,187.2,87.6,99.6,0.0
4100,100,55,188.0,86.2,101.8,0.0
4101,100,55,193.3,92.9,100.4,0.0
4102,100,55,191.8,88.7,103.1,0.0
4103,100,55,190.9,87.6,103.3,0.0
4104,100,55,192.2,87.6,104.6,0.0
4105,100,55,187.7,84.2,103.4,0.0
4106,100,55,188.0,85.6,102.5,0.0
4107,100,55,191.4,89.1,102.4,0.0
4108,100,55,190.6,89.0,101.6,0.0
4109,100,55,186.2,84.7,101.5,0.0
4110,100,60,193.3,88.3,105.1,0.0
4111,100,60,188.1,83.6,104.5,0.0
4112,100,60,190.2,85.8,104.3,0.0
4113,100,60,192.2,88.0,104.2,0.0
4114,100,60,192.8,87.1,105.7,0.0
4115,100,60,192.3,88.6,103.8,0.0
4116,100,60,189.1,83.8,105.3,0.0
4117,100,60,192.0,86.7,105.3,0.0
4118,100,60,190.1,86.7,103.4,0.0
4119,100,60,191.7,88.8,102.9,0.0
4120,100,65,192.8,85.1,107.7,0.0
4121,100,65,196.0,90.8,105.2,0.0
4122,100,65,192.7,83.9,108.7,0.0
4123,100,65,194.9,88.8,106.1,0.0
4124,100,65,195.2,88.8,106.4,0.0
4125,100,65,193.6,87.6,106.0,0.0
4126,100,65,193.5,85.4,108.1,0.0
4127,100,65,196.1,89.3,106.7,0.0
4128,100,65,192.4,83.7,108.7,0.0
4129,100,65,195.3,88.5,106.7,0.0
4130,100,70,198.2,87.8,110.4,0.0
4131,100,70,195.7,87.2,108.6,0.0
4132,100,70,197.3,89.4,107.9,0.0
4133,100,70,195.0,86.4,108.6,0.0
4134,100,70,196.9,86.8,110.1,0.0
4135,100,70,195.4,87.0,108.5,0.0
4136,100,70,193.5,81.8,111.7,0.0
4137,100,70,198.2,88.1,110.1,0.0
4138,100,70,195.4,85.9,109.5,0.0
4139,100,70,197.2,85.9,111.3,0.0
4140,100,75,192.5,77.4,115.1,0.0
4141,100,75,196.8,88.4,108.4,0.0
4142,100,75,198.1,85.5,112.6,0.0
4143,100,75,203.0,92.3,110.7,0.0
4144,100,75,201.1,90.3,110.8,0.0
4145,100,75,198.6,87.6,110.9,0.0
4146,100,75,199.0,88.2,110.8,0.0
4147,100,75,200.2,86.1,114.2,0.0
4148,100,75,200.1,87.6,112.5,0.0
4149,100,75,193.3,80.8,112.5,0.0
4150,100,80,199.1,83.6,115.5,0.0
4151,100,80,199.3,86.3,113.0,0.0
4152,100,80,200.7,86.5,114.2,0.0
4153,100,80,203.4,87.1,116.2,0.0
4154,100,80,197.0,83.0,114.0,0.0
4155,100,80,202.5,87.3,115.2,0.0
4156,100,80,199.0,83.9,115.1,0.0
4157,100,80,196.4,79.4,117.0,0.0
4158,100,80,198.4,84.0,114.4,0.0
4159,100,80,199.9,85.3,114.6,0.0
4160,100,85,201.3,85.0,116.3,0.0
4161,100,85,200.8,84.3,116.5,0.0
4162,100,85,200.3,83.9,116.3,0.0
4163,100,85,202.2,84.7,117.5,0.0
4164,100,85,199.8,83.4,116.4,0.0
4165,100,85,199.7,80.2,119.5,0.0
4166,100,85,200.9,84.4,116.6,0.0
4167,100,85,199.8,83.7,116.0,0.0
4168,100,85,200.2,84.2,116.1,0.0
4169,100,85,200.6,86.7,113.9,0.0
4170,100,90,203.2,84.1,119.2,0.0
4171,100,90,206.6,84.9,121.7,0.0
4172,100,90,199.4,78.6,120.9,0.0
4173,100,90,204.3,82.5,121.7,0.0
4174,100,90,202.3,83.7,118.6,0.0
4175,100,90,204.1,84.8,119.2,0.0
4176,100,90,201.7,81.9,119.8,0.0
4177,100,90,202.5,84.8,117.7,0.0
4178,100,90,205.3,87.4,117.8,0.0
4179,100,90,204.1,85.6,118.4,0.0
4180,100,95,204.7,82.5,122.2,0.0
4181,100,95,206.6,83.0,123.6,0.0
4182,100,95,205.0,83.9,121.0,0.0
4183,100,95,208.1,88.2,119.9,0.0
4184,100,95,205.4,82.5,122.9,0.0
4185,100,95,208.0,85.5,122.4,0.0
4186,100,95,210.0,86.9,123.1,0.0
4187,100,95,206.2,84.3,121.8,0.0
4188,100,95,208.7,83.4,125.3,0.0
4189,100,95,207.7,82.9,124.8,0.0
4190,100,100,211.3,87.7,123.6,0.0
4191,100,100,211.6,86.1,125.6,0.0
4192,100,100,212.5,87.7,124.8,0.0
4193,100,100,214.8,91.2,123.6,0.0
4194,100,100,210.2,86.4,123.8,0.0
4195,100,100,211.4,89.4,121.9,0.0
4196,100,100,208.7,81.7,127.0,0.0
4197,100,100,210.5,84.4,126.1,0.0
4198,100,100,210.0,83.7,126.3,0.0
4199,100,100,206.2,85.5,120.7,0.0
